order_id,date,customer_id,customer_name,product_id,product_name,category,sub_category,price,quantity,discount,shipping_cost,payment_method,region,city,state,order_status,fulfillment,sales_channel
432,2024-05-16,CUST0432,Gloria Gregory,PROD0432,Large 896,Clothing,Womens Wear,1833.31,6,0.28,40.91,Credit Card,North,Port Joyce,Connecticut,Processing,Easy Ship,Amazon.com
433,2024-04-20,CUST0433,Jeff Rangel,PROD0433,Big 844,Electronics,Headphones,647.31,7,0.13,40.25,Credit Card,North,Cassandrachester,Tennessee,Returned,FBM,Amazon DE
434,2024-08-17,CUST0434,Anthony Brown,PROD0434,Idea 716,Electronics,Headphones,189.99,3,0.05,20.48,Net Banking,West,Lynnfort,Texas,Shipped,Easy Ship,Amazon DE
435,2025-04-09,CUST0435,Justin Guerra,PROD0435,Probably 493,Clothing,Kids,285.06,4,0.11,28.37,Net Banking,Central,North Deannabury,Hawaii,Delivered,FBA,Amazon.com
436,2025-01-14,CUST0436,Scott Taylor Jr.,PROD0436,How 470,Books,Fiction,1432.69,9,0.17,35.29,Amazon Pay,North,Port Jared,Delaware,Processing,FBA,Amazon.com
437,2024-01-17,CUST0437,Lee Reilly,PROD0437,Strong 469,Clothing,Mens Wear,1987.87,1,0.11,24.75,Credit Card,North,Westmouth,New Mexico,Shipped,FBA,Amazon UK
438,2025-06-22,CUST0438,Brian Love,PROD0438,Would 220,Clothing,Womens Wear,926.17,9,0.29,45.82,Debit Card,North,Alexton,Vermont,Shipped,Easy Ship,Amazon.com
439,2025-03-19,CUST0439,Eric Anderson,PROD0439,Design 588,Books,Educational,294.72,1,0.21,22.39,Credit Card,Central,Blanchardshire,Colorado,Shipped,Easy Ship,Amazon.in
440,2025-06-11,CUST0440,Jason Peterson,PROD0440,Authority 883,Sports,Outdoor,324.76,3,0.11,5.79,COD,West,North Kellyfurt,Kentucky,Shipped,FBA,Amazon.com
441,2024-09-09,CUST0441,Lisa Peterson,PROD0441,Southern 393,Home,Kitchen,1489.68,9,0.21,16.38,UPI,West,Brayberg,Arizona,Delivered,FBA,Amazon.in
442,2024-05-16,CUST0442,Marc Hensley,PROD0442,Be 667,Electronics,Headphones,129.4,1,0.18,10.33,Net Banking,West,Howellchester,Massachusetts,Shipped,Easy Ship,Amazon DE
443,2024-08-10,CUST0443,Tiffany Orr,PROD0443,Ask 634,Sports,Outdoor,523.53,10,0.15,36.05,Debit Card,East,Shannonchester,Nebraska,Delivered,FBM,Amazon.in
444,2025-04-30,CUST0444,Frank Ware,PROD0444,Single 936,Electronics,Headphones,1488.84,7,0.19,12.51,Amazon Pay,Central,Port Ginahaven,Arizona,Shipped,Easy Ship,Amazon.in
445,2024-12-17,CUST0445,Matthew Miller,PROD0445,We 376,Home,Kitchen,960.06,7,0.25,9.91,Amazon Pay,West,Youngberg,Tennessee,Processing,FBA,Amazon.com
446,2024-01-19,CUST0446,Christian Wallace,PROD0446,Miss 166,Electronics,Laptops,164.84,10,0.23,18.1,Debit Card,Central,Lake Karen,Arizona,Shipped,FBA,Amazon.in
447,2024-04-23,CUST0447,Anita Coleman,PROD0447,During 683,Books,Fiction,31.84,5,0.06,11.68,Debit Card,East,Landryshire,Delaware,Cancelled,Easy Ship,Amazon.in
448,2024-03-04,CUST0448,Clarence Campbell,PROD0448,Threat 507,Electronics,Mobile Phones,1131.84,8,0.01,17.1,Credit Card,East,Brownfurt,California,Cancelled,Easy Ship,Amazon UK
449,2025-02-06,CUST0449,Andre Tate,PROD0449,Democrat 859,Clothing,Mens Wear,635.8,7,0.22,48.74,Credit Card,East,West Lucas,Wisconsin,Processing,Easy Ship,Amazon DE
450,2025-03-30,CUST0450,Jennifer Wright,PROD0450,Scene 255,Electronics,Laptops,1009.33,3,0.01,40.21,Credit Card,East,Walshfurt,Kansas,Delivered,Easy Ship,Amazon.com
451,2024-09-16,CUST0451,Danielle Jenkins,PROD0451,Care 613,Home,Kitchen,166.72,2,0.29,13.12,Amazon Pay,South,Lake Gregoryland,Utah,Shipped,Easy Ship,Amazon.com
452,2024-11-30,CUST0452,Shawn Savage,PROD0452,Size 738,Books,Educational,1221.39,9,0.28,18.39,UPI,East,North Jennifer,Maryland,Processing,FBM,Amazon UK
453,2024-11-13,CUST0453,Haley Green,PROD0453,Yet 199,Electronics,Mobile Phones,1782.45,7,0.07,49.86,Debit Card,Central,Hawkinstown,Minnesota,Delivered,FBA,Amazon DE
454,2024-02-06,CUST0454,Dr. Matthew Deleon,PROD0454,Public 565,Electronics,Headphones,1534.97,5,0.16,48.51,Credit Card,West,Kellyhaven,Tennessee,Processing,FBM,Amazon.in
455,2024-03-11,CUST0455,Jennifer Young,PROD0455,Game 364,Electronics,Headphones,1868.77,3,0.02,29.67,Credit Card,South,Osbornfurt,Utah,Shipped,FBM,Amazon DE
456,2024-12-02,CUST0456,Natalie Sanchez,PROD0456,Usually 472,Clothing,Womens Wear,1528.66,8,0.2,8.74,COD,West,Lake Brian,Illinois,Shipped,FBM,Amazon.in
457,2024-06-10,CUST0457,Kylie Wagner,PROD0457,Sign 185,Home,Furniture,823.98,10,0.28,8.19,COD,East,Port Anthonybury,Hawaii,Shipped,Easy Ship,Amazon UK
458,2025-06-28,CUST0458,Gregory Mathews,PROD0458,Garden 816,Home,Furniture,1016.83,5,0.26,49.58,Amazon Pay,North,New Christopherton,Maryland,Shipped,Easy Ship,Amazon.com
459,2024-04-19,CUST0459,William Archer,PROD0459,Job 995,Electronics,Mobile Phones,317.58,2,0.09,9.59,Credit Card,South,Molinaview,Idaho,Shipped,FBM,Amazon DE
460,2025-01-14,CUST0460,Christopher Sanders,PROD0460,Class 849,Books,Non-Fiction,196.07,8,0.14,27.69,Credit Card,North,West Katie,Connecticut,Processing,FBA,Amazon.com
461,2024-03-30,CUST0461,Carrie Meyer,PROD0461,Husband 317,Sports,Cycling,1919.5,7,0.23,11.57,UPI,East,South Amanda,Montana,Shipped,Easy Ship,Amazon DE
462,2024-04-15,CUST0462,Sara Phillips,PROD0462,Section 681,Books,Educational,957.68,5,0.14,28.16,Debit Card,South,Reneeport,New York,Cancelled,FBA,Amazon UK
463,2024-04-15,CUST0463,Sara Harris,PROD0463,Key 316,Books,Fiction,1550.67,1,0.28,19.35,Net Banking,South,South Brandy,Minnesota,Delivered,FBA,Amazon.in
464,2024-08-15,CUST0464,Paula Smith,PROD0464,Decision 405,Sports,Fitness,1370.51,5,0.08,10.45,UPI,West,Sherrybury,Hawaii,Shipped,Easy Ship,Amazon.in
465,2024-08-27,CUST0465,Jennifer Curtis,PROD0465,Store 450,Home,Kitchen,1743.87,9,0.06,44.87,Credit Card,North,Mcgeeville,Delaware,Shipped,FBM,Amazon DE
466,2024-10-21,CUST0466,Marcus Brown,PROD0466,Thus 809,Electronics,Headphones,405.22,7,0.14,27.7,Amazon Pay,West,South Matthew,Illinois,Processing,Easy Ship,Amazon UK
467,2024-03-21,CUST0467,Melissa Sanford,PROD0467,Ok 431,Home,Furniture,1647.8,9,0.23,30.66,Amazon Pay,Central,Royshire,Kentucky,Shipped,Easy Ship,Amazon.com
468,2024-11-09,CUST0468,Joseph Rangel,PROD0468,East 911,Sports,Outdoor,1878.55,6,0.0,45.03,Net Banking,East,West Charlotte,Hawaii,Cancelled,Easy Ship,Amazon.in
469,2024-01-01,CUST0469,Carl Pratt,PROD0469,Discover 137,Home,Furniture,532.98,1,0.3,47.28,Amazon Pay,West,Dawsonbury,Colorado,Cancelled,FBA,Amazon.in
470,2025-03-31,CUST0470,Ms. Cassandra Frederick,PROD0470,Mrs 295,Books,Educational,1958.27,7,0.21,39.17,Debit Card,East,Juanport,New Hampshire,Delivered,Easy Ship,Amazon.com
471,2025-06-20,CUST0471,Misty Kelly,PROD0471,Six 764,Books,Fiction,1910.66,6,0.24,2.78,COD,North,Scottmouth,Ohio,Cancelled,FBM,Amazon DE
472,2024-03-29,CUST0472,Ashley Aguilar,PROD0472,Point 569,Home,Furniture,826.67,6,0.25,22.44,UPI,North,North Tracyview,Wisconsin,Returned,FBM,Amazon.com
473,2025-01-07,CUST0473,Calvin Simmons,PROD0473,Third 818,Clothing,Kids,362.02,10,0.05,22.92,Amazon Pay,West,New Melissa,Florida,Shipped,Easy Ship,Amazon UK
474,2024-12-15,CUST0474,Parker Jimenez,PROD0474,Surface 206,Sports,Cycling,1812.71,2,0.3,40.69,Amazon Pay,North,West Jacob,Georgia,Shipped,FBM,Amazon DE
475,2024-06-22,CUST0475,Mr. Joshua Vega,PROD0475,Dream 316,Books,Educational,1505.94,9,0.03,23.32,Credit Card,East,Lake Angelica,South Carolina,Delivered,FBA,Amazon DE
476,2025-03-15,CUST0476,David Mitchell,PROD0476,Participant 940,Sports,Fitness,914.71,7,0.03,43.1,UPI,West,South Tamarachester,North Carolina,Returned,Easy Ship,Amazon DE
477,2024-05-09,CUST0477,Jacob Obrien,PROD0477,Idea 414,Books,Educational,1571.42,7,0.0,19.98,UPI,East,East Amandaview,Tennessee,Shipped,FBM,Amazon UK
478,2025-03-16,CUST0478,Jason Levine,PROD0478,Too 443,Books,Non-Fiction,490.69,7,0.01,3.26,COD,Central,New Robert,Texas,Processing,FBA,Amazon UK
479,2024-04-13,CUST0479,Jennifer Mckinney DDS,PROD0479,Station 231,Books,Fiction,1985.73,4,0.17,20.79,Net Banking,North,Port Kevin,Wisconsin,Delivered,Easy Ship,Amazon DE
480,2024-11-12,CUST0480,Donald Stuart,PROD0480,Smile 616,Home,Furniture,1954.94,3,0.12,17.27,Debit Card,North,Katelynbury,Kansas,Shipped,FBA,Amazon.com
481,2024-12-23,CUST0481,James Davis,PROD0481,Effect 308,Books,Non-Fiction,1158.1,7,0.25,32.11,COD,South,West Jared,Illinois,Shipped,FBA,Amazon UK
482,2025-02-17,CUST0482,Brandon Johnson,PROD0482,Institution 685,Electronics,Laptops,61.02,1,0.19,30.48,Amazon Pay,Central,Sarahchester,Ohio,Shipped,FBM,Amazon.in
483,2025-05-16,CUST0483,Breanna Richardson,PROD0483,Later 404,Electronics,Mobile Phones,1487.26,3,0.3,32.45,Debit Card,South,West Wendyland,South Dakota,Processing,FBA,Amazon.com
484,2024-04-13,CUST0484,Anthony Thomas,PROD0484,More 213,Home,Decor,1682.51,7,0.23,33.64,Debit Card,North,Jessicabury,Minnesota,Shipped,FBM,Amazon.in
485,2024-06-07,CUST0485,Lisa Walker,PROD0485,Prepare 958,Sports,Cycling,1195.83,2,0.04,14.58,Credit Card,West,Alvarezton,Florida,Shipped,FBA,Amazon UK
486,2024-12-23,CUST0486,Jacob Boyer,PROD0486,Computer 421,Home,Furniture,210.34,1,0.12,25.35,Debit Card,West,Lake Annaland,Massachusetts,Delivered,Easy Ship,Amazon DE
487,2024-07-29,CUST0487,Wanda Hines,PROD0487,Dark 220,Sports,Cycling,907.25,3,0.05,2.49,COD,Central,Henryshire,Michigan,Shipped,FBM,Amazon.in
488,2024-08-05,CUST0488,Christina Wallace,PROD0488,Attorney 720,Clothing,Kids,972.98,10,0.18,2.24,UPI,North,Brianmouth,New York,Delivered,FBA,Amazon.com
489,2025-02-15,CUST0489,Brandon Garrett,PROD0489,Strong 241,Home,Decor,55.85,9,0.23,12.38,Debit Card,North,New Allison,Missouri,Shipped,FBA,Amazon UK
490,2024-10-10,CUST0490,Christopher Jones,PROD0490,Station 578,Electronics,Laptops,1458.21,3,0.08,25.12,UPI,Central,South Kaylaton,Mississippi,Returned,Easy Ship,Amazon UK
491,2024-03-18,CUST0491,Shannon Mccoy,PROD0491,Speech 205,Sports,Fitness,996.65,9,0.28,46.27,Debit Card,East,South Randall,Arizona,Shipped,Easy Ship,Amazon DE
492,2024-11-01,CUST0492,Kathy Garza,PROD0492,Single 710,Sports,Fitness,1535.23,5,0.05,11.88,Net Banking,West,Shannonfurt,Maryland,Processing,Easy Ship,Amazon DE
493,2024-10-14,CUST0493,Mary Knight,PROD0493,Standard 560,Clothing,Womens Wear,1633.63,10,0.03,20.39,UPI,East,Leonardmouth,North Dakota,Shipped,FBA,Amazon.in
494,2024-08-05,CUST0494,Jennifer Lee,PROD0494,Another 507,Sports,Cycling,77.18,9,0.08,21.67,Amazon Pay,Central,Johnsonview,Nebraska,Delivered,FBA,Amazon UK
495,2024-06-28,CUST0495,Aaron Jenkins,PROD0495,Safe 248,Electronics,Laptops,368.01,6,0.13,10.92,Debit Card,East,Richardsonton,Illinois,Shipped,FBM,Amazon UK
496,2024-08-25,CUST0496,Joseph Richardson,PROD0496,Toward 494,Electronics,Laptops,29.17,1,0.22,12.26,UPI,South,South Alexandermouth,New Mexico,Delivered,FBM,Amazon.in
497,2025-06-15,CUST0497,Mark Adams,PROD0497,Face 798,Books,Fiction,432.23,4,0.03,15.35,Amazon Pay,North,Alyssaland,Illinois,Delivered,FBM,Amazon DE
498,2025-06-15,CUST0498,Joel Schneider,PROD0498,Industry 227,Clothing,Kids,1628.66,4,0.06,40.53,UPI,West,Lopezton,Oregon,Delivered,FBM,Amazon.in
499,2025-03-15,CUST0499,Nicholas Scott,PROD0499,Away 572,Electronics,Headphones,1206.85,10,0.11,29.67,Amazon Pay,Central,Deckertown,Wyoming,Shipped,FBM,Amazon.in
500,2024-08-19,CUST0500,John Goodwin,PROD0500,Fall 581,Electronics,Headphones,1684.87,7,0.01,27.61,UPI,North,North Courtneyton,Rhode Island,Delivered,FBA,Amazon.in
501,2024-07-14,CUST0501,Rose Paul,PROD0501,Yard 727,Sports,Outdoor,1607.0,5,0.08,38.18,COD,East,North Angelaville,Rhode Island,Delivered,FBA,Amazon DE
502,2024-04-06,CUST0502,Tammy Woods,PROD0502,He 129,Home,Furniture,603.9,8,0.15,32.77,UPI,Central,South Joshua,South Dakota,Cancelled,FBA,Amazon.in
503,2024-06-06,CUST0503,Steve Herrera,PROD0503,Consumer 190,Electronics,Mobile Phones,1652.66,3,0.03,17.5,Net Banking,South,Port Stephen,Minnesota,Delivered,FBA,Amazon.com
504,2025-06-26,CUST0504,Jeffrey Flores,PROD0504,Language 903,Books,Educational,1805.53,6,0.24,27.8,Amazon Pay,North,Lake Jeremy,Illinois,Shipped,FBA,Amazon UK
505,2025-01-10,CUST0505,Laurie Smith,PROD0505,Animal 241,Electronics,Laptops,105.53,5,0.02,17.81,Net Banking,East,Port Steven,Oklahoma,Delivered,Easy Ship,Amazon.com
506,2024-09-05,CUST0506,Molly Friedman,PROD0506,Enjoy 634,Home,Kitchen,248.6,6,0.26,38.15,Net Banking,West,Hancockfurt,Wisconsin,Cancelled,Easy Ship,Amazon.in
507,2024-11-20,CUST0507,Kevin Turner,PROD0507,Pay 884,Clothing,Mens Wear,1159.99,8,0.29,17.45,Debit Card,North,Jonesburgh,Connecticut,Processing,FBM,Amazon UK
508,2024-06-03,CUST0508,Shannon Harper,PROD0508,Benefit 606,Books,Educational,174.76,9,0.25,13.63,Debit Card,North,Ryanstad,Ohio,Delivered,FBA,Amazon.in
509,2024-11-19,CUST0509,Maria Perez,PROD0509,Free 878,Clothing,Mens Wear,36.12,4,0.14,20.48,UPI,South,New Jimmy,Virginia,Delivered,FBM,Amazon UK
510,2024-08-07,CUST0510,Lisa Williams,PROD0510,Interesting 988,Books,Educational,913.5,3,0.25,7.07,UPI,West,Mariebury,Washington,Shipped,Easy Ship,Amazon DE
511,2024-07-11,CUST0511,Randy Castro,PROD0511,Newspaper 250,Home,Decor,414.01,7,0.06,15.34,UPI,Central,Anthonystad,Wisconsin,Shipped,FBM,Amazon.in
512,2024-12-24,CUST0512,David Deleon,PROD0512,Present 460,Sports,Cycling,223.28,2,0.07,44.92,Credit Card,West,North Nicole,Oklahoma,Shipped,FBM,Amazon DE
513,2025-01-10,CUST0513,Melissa Deleon,PROD0513,Statement 154,Electronics,Laptops,1854.59,2,0.11,12.18,Net Banking,Central,Mitchellmouth,Kentucky,Shipped,FBM,Amazon UK
514,2024-07-27,CUST0514,Anna Turner,PROD0514,Bag 280,Clothing,Womens Wear,745.86,1,0.19,37.14,UPI,South,Port Johnville,Minnesota,Delivered,Easy Ship,Amazon DE
515,2024-12-30,CUST0515,Linda Francis,PROD0515,Study 217,Clothing,Womens Wear,1063.83,8,0.16,7.24,Debit Card,North,Port Robertview,California,Shipped,FBA,Amazon.com
516,2024-09-25,CUST0516,Heather Rivera,PROD0516,Man 502,Sports,Cycling,81.02,5,0.07,27.54,COD,West,Lake Peggychester,Kentucky,Shipped,FBA,Amazon DE
517,2024-03-13,CUST0517,Gregory Allen,PROD0517,Do 851,Clothing,Mens Wear,1470.51,5,0.15,10.21,Amazon Pay,East,South Micheleview,New Mexico,Shipped,FBA,Amazon UK
518,2024-10-06,CUST0518,Dawn Camacho,PROD0518,Source 797,Electronics,Laptops,378.31,10,0.14,16.66,Debit Card,South,Howehaven,Alaska,Cancelled,FBA,Amazon UK
519,2024-12-24,CUST0519,Paul Tate,PROD0519,Behind 370,Electronics,Headphones,382.82,8,0.04,2.61,UPI,North,Wallaceport,Georgia,Delivered,FBA,Amazon.com
520,2025-05-09,CUST0520,Carly Bennett,PROD0520,Chance 212,Electronics,Headphones,1361.61,1,0.18,48.54,Net Banking,South,New Natalieport,Montana,Delivered,FBA,Amazon DE
521,2025-05-22,CUST0521,Kevin Stone,PROD0521,Other 411,Sports,Outdoor,44.61,5,0.25,27.21,Debit Card,North,Warnerfort,South Dakota,Shipped,Easy Ship,Amazon.in
522,2025-03-16,CUST0522,Devin Harris,PROD0522,He 947,Clothing,Kids,910.71,6,0.3,14.35,UPI,West,Lake Kristinbury,Michigan,Delivered,FBM,Amazon.in
523,2025-06-06,CUST0523,Susan Lee,PROD0523,Stop 376,Clothing,Womens Wear,1423.21,9,0.23,43.13,COD,West,Maryborough,Mississippi,Cancelled,Easy Ship,Amazon.in
524,2024-08-09,CUST0524,Jillian Murphy,PROD0524,Member 131,Home,Decor,1459.15,1,0.04,21.7,Debit Card,East,Cooperfort,Maryland,Shipped,FBA,Amazon DE
525,2025-05-12,CUST0525,Erica Harris,PROD0525,Huge 998,Books,Fiction,1484.61,7,0.11,37.73,Net Banking,North,North Jose,Arizona,Shipped,Easy Ship,Amazon UK
526,2024-02-06,CUST0526,Sandra Kelly,PROD0526,Structure 500,Books,Non-Fiction,1094.38,8,0.3,44.05,Amazon Pay,East,Lake Jacqueline,Missouri,Shipped,Easy Ship,Amazon UK
527,2025-04-29,CUST0527,Sharon Case,PROD0527,Local 543,Home,Furniture,1891.08,5,0.09,3.97,UPI,Central,Barrport,Washington,Delivered,FBM,Amazon.in
528,2024-07-16,CUST0528,Garrett Moyer,PROD0528,Seem 797,Books,Fiction,1936.62,6,0.09,48.53,Amazon Pay,South,Lawrencebury,Louisiana,Delivered,FBA,Amazon DE
529,2024-12-22,CUST0529,Bonnie Buchanan,PROD0529,Tree 564,Home,Decor,1933.68,10,0.17,9.81,Credit Card,East,Taramouth,Maine,Delivered,FBA,Amazon.in
530,2025-01-01,CUST0530,Brad Brown,PROD0530,Few 357,Clothing,Mens Wear,573.2,10,0.04,25.44,UPI,North,Smithmouth,Vermont,Shipped,FBA,Amazon.in
531,2024-01-27,CUST0531,Michael Walton MD,PROD0531,Doctor 850,Clothing,Kids,1758.66,9,0.2,38.91,Credit Card,East,South Gabriellaton,Alabama,Shipped,FBA,Amazon.com
532,2024-10-20,CUST0532,Tyler Wilson,PROD0532,Huge 508,Home,Furniture,1174.6,2,0.09,3.54,Debit Card,West,South Donald,South Carolina,Cancelled,FBA,Amazon DE
533,2024-12-11,CUST0533,Matthew Reynolds,PROD0533,Speak 799,Sports,Cycling,529.91,5,0.18,10.32,UPI,Central,Johnmouth,Vermont,Delivered,FBA,Amazon.com
534,2024-01-02,CUST0534,Dustin Weber,PROD0534,Simply 484,Clothing,Womens Wear,280.02,9,0.06,16.64,Amazon Pay,West,Duncanborough,Alaska,Shipped,FBM,Amazon.com
535,2024-02-12,CUST0535,Juan Stewart,PROD0535,Charge 537,Electronics,Laptops,285.83,8,0.21,26.18,UPI,West,North Katrina,Minnesota,Delivered,FBM,Amazon UK
536,2024-05-23,CUST0536,James Murray,PROD0536,Drop 729,Home,Furniture,1923.28,8,0.01,28.83,Net Banking,North,West Lisatown,North Carolina,Returned,FBM,Amazon.com
537,2024-01-02,CUST0537,Steven Allen,PROD0537,School 228,Sports,Fitness,492.86,9,0.11,31.8,UPI,North,New Johnny,Washington,Cancelled,FBM,Amazon DE
538,2024-05-13,CUST0538,Michelle Miller,PROD0538,Significant 708,Books,Non-Fiction,21.85,9,0.14,4.61,Amazon Pay,North,New April,Vermont,Shipped,FBA,Amazon UK
539,2025-01-16,CUST0539,Shawn Henderson,PROD0539,Writer 818,Sports,Outdoor,588.25,8,0.21,43.49,COD,Central,South Kathy,Virginia,Shipped,FBA,Amazon.in
540,2024-07-01,CUST0540,Heather Cook,PROD0540,Writer 836,Home,Decor,296.86,8,0.04,44.96,Debit Card,East,Newmanfort,Oregon,Delivered,FBA,Amazon UK
541,2025-02-17,CUST0541,Gavin Hurst,PROD0541,Crime 353,Sports,Fitness,975.06,4,0.03,2.0,Credit Card,Central,Davisburgh,Iowa,Delivered,FBA,Amazon.in
542,2024-11-01,CUST0542,Kevin Diaz,PROD0542,Though 939,Electronics,Laptops,952.75,9,0.13,4.67,Net Banking,West,Solomonport,Georgia,Shipped,FBA,Amazon.com
543,2024-11-27,CUST0543,Andrew Giles MD,PROD0543,Candidate 249,Sports,Outdoor,1696.98,5,0.25,34.7,COD,North,New Vanessaberg,Maine,Cancelled,Easy Ship,Amazon DE
544,2024-08-20,CUST0544,James Williams,PROD0544,Role 396,Electronics,Mobile Phones,377.77,4,0.05,37.6,Net Banking,West,Mercershire,Georgia,Delivered,Easy Ship,Amazon UK
545,2025-06-04,CUST0545,Tim Mcdaniel,PROD0545,Peace 933,Electronics,Laptops,1918.59,8,0.11,15.21,Credit Card,West,Greeneshire,Illinois,Shipped,FBM,Amazon DE
546,2024-08-01,CUST0546,Nathan Parrish,PROD0546,Information 143,Electronics,Headphones,65.66,8,0.04,20.69,Credit Card,Central,Matthewton,Pennsylvania,Delivered,FBM,Amazon DE
547,2025-05-12,CUST0547,Alexandra Ibarra,PROD0547,Religious 823,Electronics,Headphones,941.14,8,0.08,49.12,COD,South,Amandaland,Wisconsin,Shipped,Easy Ship,Amazon UK
548,2024-02-17,CUST0548,Jennifer Peterson,PROD0548,Ability 385,Home,Furniture,1030.96,3,0.2,18.89,UPI,West,Beltranmouth,Oregon,Processing,Easy Ship,Amazon.com
549,2024-03-16,CUST0549,Brandi Robinson,PROD0549,Style 689,Clothing,Womens Wear,1847.72,2,0.27,32.97,Net Banking,Central,Lake Emilyborough,Texas,Shipped,Easy Ship,Amazon.com
550,2024-10-06,CUST0550,Ann Garrison,PROD0550,Population 169,Sports,Cycling,1018.89,9,0.08,35.49,COD,East,Maxwellchester,Connecticut,Delivered,FBA,Amazon DE
551,2025-02-21,CUST0551,Nancy Scott,PROD0551,Through 878,Electronics,Mobile Phones,1705.54,3,0.07,33.93,Amazon Pay,West,East Frank,Wisconsin,Delivered,FBA,Amazon UK
552,2024-10-20,CUST0552,Johnny Barry,PROD0552,Look 163,Sports,Fitness,1619.03,4,0.03,44.28,Net Banking,West,Joshuashire,Hawaii,Processing,Easy Ship,Amazon.in
553,2024-02-29,CUST0553,Lisa Gallegos,PROD0553,Might 210,Clothing,Womens Wear,237.8,2,0.13,19.97,Credit Card,South,Port Phillipfort,New Mexico,Delivered,Easy Ship,Amazon UK
554,2024-10-05,CUST0554,Andrew Adams,PROD0554,Night 306,Home,Kitchen,761.48,10,0.17,11.39,Amazon Pay,East,East Robert,Kansas,Delivered,Easy Ship,Amazon.com
555,2024-08-28,CUST0555,Terrence Morrow,PROD0555,Dog 134,Electronics,Headphones,873.79,9,0.24,11.23,Amazon Pay,North,New Anna,Michigan,Delivered,FBA,Amazon.com
556,2025-04-10,CUST0556,Stephanie Lester,PROD0556,Land 294,Sports,Cycling,20.42,7,0.17,43.5,Amazon Pay,Central,South Margaretview,Massachusetts,Shipped,FBA,Amazon DE
557,2024-09-28,CUST0557,Kim Martin,PROD0557,Soldier 537,Books,Fiction,1656.88,9,0.11,31.69,Debit Card,North,Staceyhaven,Washington,Delivered,Easy Ship,Amazon DE
558,2025-01-15,CUST0558,Natasha Bates,PROD0558,Five 152,Home,Furniture,1749.21,10,0.02,39.55,Credit Card,West,West Kathleen,Montana,Shipped,Easy Ship,Amazon.com
559,2024-12-02,CUST0559,Ms. Katherine Watson,PROD0559,Professor 993,Home,Decor,668.53,4,0.25,15.92,Net Banking,East,Robinsonport,California,Processing,FBA,Amazon.in
560,2024-12-26,CUST0560,Heather Harrison,PROD0560,Wear 659,Clothing,Womens Wear,158.81,10,0.07,26.85,UPI,West,Tommyfurt,Massachusetts,Delivered,Easy Ship,Amazon.in
561,2025-01-06,CUST0561,Chelsea Clark,PROD0561,Themselves 367,Sports,Cycling,230.64,8,0.28,49.28,Credit Card,East,Port Judith,Oregon,Delivered,FBA,Amazon DE
562,2024-06-25,CUST0562,Barbara Erickson,PROD0562,Piece 605,Clothing,Kids,1777.18,1,0.04,28.26,Amazon Pay,North,Franklinshire,Arizona,Processing,FBA,Amazon.com
563,2024-05-05,CUST0563,Ruth Ho,PROD0563,Air 664,Sports,Fitness,1896.52,10,0.21,38.75,Credit Card,West,Alexandermouth,Mississippi,Shipped,FBM,Amazon.in
564,2024-09-01,CUST0564,Christine Simmons,PROD0564,Six 410,Electronics,Headphones,548.31,1,0.03,25.84,UPI,West,East Amanda,Arkansas,Shipped,FBA,Amazon DE
565,2024-10-14,CUST0565,Jeffrey Rogers,PROD0565,Type 153,Electronics,Mobile Phones,1863.18,1,0.23,40.95,Net Banking,North,East Rogerside,South Dakota,Delivered,FBM,Amazon DE
566,2025-02-22,CUST0566,James Munoz,PROD0566,Appear 460,Sports,Fitness,760.68,3,0.13,22.49,Net Banking,North,Shellyhaven,Iowa,Shipped,FBA,Amazon UK
567,2024-05-24,CUST0567,Holly Morales,PROD0567,Pick 921,Clothing,Kids,878.68,1,0.07,6.42,Net Banking,Central,Middletonhaven,Tennessee,Shipped,FBA,Amazon.in
568,2025-04-03,CUST0568,Michael Hansen,PROD0568,Everyone 716,Sports,Outdoor,1442.46,1,0.02,8.08,Credit Card,East,Nicolefort,Utah,Shipped,Easy Ship,Amazon UK
569,2024-01-04,CUST0569,Thomas Adkins,PROD0569,Team 356,Sports,Cycling,496.05,5,0.04,21.1,Amazon Pay,North,Newtonton,Pennsylvania,Delivered,Easy Ship,Amazon.in
570,2024-11-16,CUST0570,Abigail Davis,PROD0570,Size 989,Clothing,Mens Wear,994.91,6,0.27,43.22,UPI,East,East Vanessaview,North Dakota,Delivered,Easy Ship,Amazon UK
571,2024-10-08,CUST0571,Melissa Garcia,PROD0571,Read 386,Clothing,Mens Wear,1058.42,5,0.1,27.99,UPI,West,East Elizabethbury,Montana,Shipped,FBA,Amazon DE
572,2024-10-07,CUST0572,Robert Lee,PROD0572,Method 340,Clothing,Mens Wear,1824.98,9,0.07,37.61,UPI,South,Port Michaelfurt,South Carolina,Shipped,Easy Ship,Amazon.in
573,2025-03-10,CUST0573,Lisa Buck,PROD0573,Reveal 407,Home,Kitchen,1303.32,8,0.29,3.02,UPI,East,West Jamesmouth,Alaska,Processing,FBA,Amazon DE
574,2025-05-06,CUST0574,Kimberly Wright,PROD0574,Remain 310,Electronics,Mobile Phones,565.39,10,0.12,2.9,Net Banking,North,Davidburgh,Georgia,Shipped,FBM,Amazon.com
575,2024-07-22,CUST0575,Robert Holt,PROD0575,Finish 948,Electronics,Headphones,1323.25,9,0.02,16.65,UPI,North,South Manuel,Wyoming,Delivered,FBM,Amazon UK
